task,step,visual_state_evidence,depth_scale_evidence,policy_embedding_proxy_evidence,action_outcome_mismatch_evidence,progress_regularity_evidence,local_neighborhood_proxy_evidence,composite_step_score,mixed_components,expected_dominant_mechanism,expected_route,priority_router_route,max_signal_route,uniform_retry_route,single_score_route
GauzeRetrieve,71,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,72,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,73,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,74,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,75,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,76,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,77,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,78,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,79,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,80,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,81,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,82,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,83,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,84,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,85,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,86,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,87,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,88,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,89,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,90,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,91,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,92,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,93,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,94,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,95,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,96,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,97,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,98,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,99,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,100,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,101,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,102,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,103,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,104,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,105,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,106,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,107,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,108,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,109,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,110,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,111,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,112,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,113,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,114,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,115,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,116,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,117,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,118,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,119,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,120,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,121,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,122,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,123,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,124,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,125,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,126,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,127,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,128,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,129,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,130,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,131,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,132,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,133,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,134,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,135,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,136,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,137,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,138,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,139,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,140,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,141,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,142,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,143,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,144,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,145,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,146,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,147,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,148,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,149,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,150,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,151,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,152,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,153,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,154,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,155,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,156,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,157,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,158,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,159,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,160,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,161,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,162,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,163,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,164,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,165,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,166,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,167,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,168,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
GauzeRetrieve,169,1.0,1.0,0.3,0.0,1.0,0.72,0.615621052631579,visual_estimation_bias+depth_scale_error,depth_scale_error,depth_reestimate_or_cautious_approach,depth_reestimate_or_cautious_approach,reobserve_reestimate,low_gain_correction_or_replan,low_gain_correction_or_replan
